split,strategy,sigma,fold,sample_idx,y_true,y_pred,uncertainty,noise_scale,noise_pattern,injected_noise,oof_folds_ok,dataset,model,rep
test,valprop,0.0,2,32,4.977072330055926,1.0493444447693703,40.0,0.0,1.2488536165027964,0.0,,t4,GP,PDV
test,valprop,0.0,2,33,4.380748999829568,1.1685035016629823,40.0,0.0,1.2190374499914785,0.0,,t4,GP,PDV
test,valprop,0.0,2,34,5.72555754066016,1.2876625585565942,40.0,0.0,1.286277877033008,0.0,,t4,GP,PDV
test,valprop,0.0,2,35,2.8774739599043717,1.4068216154502062,40.0,0.0,1.1438736979952187,0.0,,t4,GP,PDV
test,valprop,0.0,2,36,5.590573351009782,1.525980672343818,40.0,0.0,1.279528667550489,0.0,,t4,GP,PDV
test,valprop,0.0,2,37,7.015423289121595,1.6451397292374301,40.0,0.0,1.3507711644560798,0.0,,t4,GP,PDV
test,valprop,0.5,2,0,5.039384196414301,-2.763745375826213,40.0,0.6259846049103576,1.2519692098207151,0.0,,t4,GP,PDV
test,valprop,0.5,2,1,4.2494852312398885,-2.644586318932601,40.0,0.6062371307809973,1.2124742615619946,0.0,,t4,GP,PDV
test,valprop,0.5,2,2,5.329351908511956,-2.525427262038989,40.0,0.6332337977127989,1.2664675954255977,0.0,,t4,GP,PDV
test,valprop,0.5,2,3,4.513726573486776,-2.406268205145377,40.0,0.6128431643371695,1.225686328674339,0.0,,t4,GP,PDV
test,valprop,0.5,2,4,2.5227022362545894,-2.287109148251765,40.0,0.5630675559063647,1.1261351118127294,0.0,,t4,GP,PDV
test,valprop,0.5,2,5,5.681674264793578,-2.167950091358153,40.0,0.6420418566198395,1.284083713239679,0.0,,t4,GP,PDV
test,valprop,0.5,2,6,7.2944226347983285,-2.048791034464541,40.0,0.6823605658699582,1.3647211317399164,0.0,,t4,GP,PDV
test,valprop,0.5,2,7,4.886269459472127,-1.929631977570929,40.0,0.6221567364868033,1.2443134729736065,0.0,,t4,GP,PDV
test,valprop,0.5,2,8,3.5676896932901805,-1.8104729206773171,40.0,0.5891922423322545,1.178384484664509,0.0,,t4,GP,PDV
test,valprop,0.5,2,9,6.803982224500293,-1.691313863783705,40.0,0.6700995556125073,1.3401991112250147,0.0,,t4,GP,PDV
test,valprop,0.5,2,10,5.4986031371576125,-1.5721548068900932,40.0,0.6374650784289403,1.2749301568578806,0.0,,t4,GP,PDV
test,valprop,0.5,2,11,5.6584941437339955,-1.4529957499964812,40.0,0.6414623535933499,1.2829247071866998,0.0,,t4,GP,PDV
test,valprop,0.5,2,12,4.589459571887764,-1.3338366931028691,40.0,0.6147364892971942,1.2294729785943883,0.0,,t4,GP,PDV
test,valprop,0.5,2,13,6.712065387978603,-1.2146776362092573,40.0,0.6678016346994651,1.3356032693989301,0.0,,t4,GP,PDV
test,valprop,0.5,2,14,3.5197712675269246,-1.0955185793156452,40.0,0.5879942816881731,1.1759885633763463,0.0,,t4,GP,PDV
test,valprop,0.5,2,15,5.764535399374928,-0.9763595224220333,40.0,0.6441133849843732,1.2882267699687464,0.0,,t4,GP,PDV
test,valprop,0.5,2,16,4.259693661091433,-0.8572004655284213,40.0,0.6064923415272858,1.2129846830545716,0.0,,t4,GP,PDV
test,valprop,0.5,2,17,2.65762628174585,-0.7380414086348094,40.0,0.5664406570436462,1.1328813140872924,0.0,,t4,GP,PDV
test,valprop,0.5,2,18,4.6719406325050645,-0.6188823517411973,40.0,0.6167985158126266,1.2335970316252531,0.0,,t4,GP,PDV
test,valprop,0.5,2,19,6.3103265626937874,-0.4997232948475854,40.0,0.6577581640673447,1.3155163281346893,0.0,,t4,GP,PDV
test,valprop,0.5,2,20,7.232066806672574,-0.3805642379539734,40.0,0.6808016701668144,1.3616033403336287,0.0,,t4,GP,PDV
test,valprop,0.5,2,21,4.019503703805383,-0.2614051810603614,40.0,0.6004875925951346,1.2009751851902692,0.0,,t4,GP,PDV
test,valprop,0.5,2,22,3.410430397302523,-0.14224612416674948,40.0,0.5852607599325631,1.1705215198651262,0.0,,t4,GP,PDV
test,valprop,0.5,2,23,3.356168337224967,-0.023087067273137488,40.0,0.5839042084306242,1.1678084168612484,0.0,,t4,GP,PDV
test,valprop,0.5,2,24,2.536837390069587,0.09607198962047449,40.0,0.5634209347517397,1.1268418695034794,0.0,,t4,GP,PDV
test,valprop,0.5,2,25,3.2701475400338422,0.21523104651408645,40.0,0.5817536885008461,1.1635073770016922,0.0,,t4,GP,PDV
test,valprop,0.5,2,26,3.635435854201761,0.3343901034076984,40.0,0.5908858963550441,1.1817717927100881,0.0,,t4,GP,PDV
test,valprop,0.5,2,27,4.766142196630051,0.45354916030131043,40.0,0.6191535549157513,1.2383071098315026,0.0,,t4,GP,PDV
test,valprop,0.5,2,28,5.819394726406639,0.5727082171949224,40.0,0.6454848681601659,1.2909697363203319,0.0,,t4,GP,PDV
test,valprop,0.5,2,29,5.475877406891459,0.6918672740885343,40.0,0.6368969351722865,1.273793870344573,0.0,,t4,GP,PDV
test,valprop,0.5,2,30,6.530434081599065,0.8110263309821464,40.0,0.6632608520399766,1.3265217040799533,0.0,,t4,GP,PDV
test,valprop,0.5,2,31,4.799660315922095,0.9301853878757583,40.0,0.6199915078980524,1.2399830157961047,0.0,,t4,GP,PDV
test,valprop,0.5,2,32,4.977072330055926,1.0493444447693703,40.0,0.6244268082513982,1.2488536165027964,0.0,,t4,GP,PDV
test,valprop,0.5,2,33,4.380748999829568,1.1685035016629823,40.0,0.6095187249957392,1.2190374499914785,0.0,,t4,GP,PDV
test,valprop,0.5,2,34,5.72555754066016,1.2876625585565942,40.0,0.643138938516504,1.286277877033008,0.0,,t4,GP,PDV
test,valprop,0.5,2,35,2.8774739599043717,1.4068216154502062,40.0,0.5719368489976093,1.1438736979952187,0.0,,t4,GP,PDV
test,valprop,0.5,2,36,5.590573351009782,1.525980672343818,40.0,0.6397643337752446,1.279528667550489,0.0,,t4,GP,PDV
test,valprop,0.5,2,37,7.015423289121595,1.6451397292374301,40.0,0.6753855822280399,1.3507711644560798,0.0,,t4,GP,PDV
test,valprop,0.0,3,0,5.48901953959581,-2.7456954393237276,40.0,0.0,1.2744509769797905,0.0,,t4,GP,PDV
test,valprop,0.0,3,1,4.7941420865651345,-2.6265924786915478,40.0,0.0,1.2397071043282568,0.0,,t4,GP,PDV
test,valprop,0.0,3,2,3.1681705617561917,-2.5074895180593675,40.0,0.0,1.1584085280878096,0.0,,t4,GP,PDV
test,valprop,0.0,3,3,2.254021877633933,-2.388386557427187,40.0,0.0,1.1127010938816966,0.0,,t4,GP,PDV
test,valprop,0.0,3,4,4.20540879239983,-2.2692835967950074,40.0,0.0,1.2102704396199915,0.0,,t4,GP,PDV
test,valprop,0.0,3,5,4.0965953642942425,-2.150180636162827,40.0,0.0,1.2048297682147122,0.0,,t4,GP,PDV
test,valprop,0.0,3,6,5.284762215964632,-2.0310776755306468,40.0,0.0,1.2642381107982317,0.0,,t4,GP,PDV
test,valprop,0.0,3,7,6.4317031068128125,-1.9119747148984667,40.0,0.0,1.3215851553406406,0.0,,t4,GP,PDV
test,valprop,0.0,3,8,3.7399798267095523,-1.7928717542662866,40.0,0.0,1.1869989913354777,0.0,,t4,GP,PDV
test,valprop,0.0,3,9,4.744720439578927,-1.6737687936341066,40.0,0.0,1.2372360219789464,0.0,,t4,GP,PDV
test,valprop,0.0,3,10,3.8917464119441387,-1.5546658330019265,40.0,0.0,1.1945873205972068,0.0,,t4,GP,PDV
test,valprop,0.0,3,11,5.811954787467063,-1.4355628723697462,40.0,0.0,1.2905977393733532,0.0,,t4,GP,PDV
test,valprop,0.0,3,12,4.433688017439774,-1.3164599117375662,40.0,0.0,1.2216844008719887,0.0,,t4,GP,PDV
test,valprop,0.0,3,13,5.188212780445021,-1.197356951105386,40.0,0.0,1.259410639022251,0.0,,t4,GP,PDV
test,valprop,0.0,3,14,5.21948084193772,-1.0782539904732058,40.0,0.0,1.260974042096886,0.0,,t4,GP,PDV
test,valprop,0.0,3,15,5.156747572714703,-0.9591510298410257,40.0,0.0,1.257837378635735,0.0,,t4,GP,PDV
test,valprop,0.0,3,16,4.565261325896332,-0.8400480692088457,40.0,0.0,1.2282630662948166,0.0,,t4,GP,PDV
test,valprop,0.0,3,17,5.447996940580026,-0.7209451085766655,40.0,0.0,1.2723998470290012,0.0,,t4,GP,PDV
test,valprop,0.0,3,18,4.011847899180568,-0.6018421479444854,40.0,0.0,1.2005923949590285,0.0,,t4,GP,PDV
test,valprop,0.0,3,19,7.05725629624291,-0.48273918731230525,40.0,0.0,1.3528628148121455,0.0,,t4,GP,PDV
test,valprop,0.0,3,20,3.203271629172086,-0.36363622668012513,40.0,0.0,1.1601635814586042,0.0,,t4,GP,PDV
test,valprop,0.0,3,21,5.2307692385827025,-0.244533266047945,40.0,0.0,1.2615384619291352,0.0,,t4,GP,PDV
test,valprop,0.0,3,22,5.798244421949254,-0.12543030541576486,40.0,0.0,1.2899122210974627,0.0,,t4,GP,PDV
test,valprop,0.0,3,23,5.877385262512869,-0.006327344783584738,40.0,0.0,1.2938692631256434,0.0,,t4,GP,PDV
test,valprop,0.0,3,24,7.476554661275418,0.11277561584859538,40.0,0.0,1.373827733063771,0.0,,t4,GP,PDV
test,valprop,0.0,3,25,3.38764572213144,0.2318785764807755,40.0,0.0,1.169382286106572,0.0,,t4,GP,PDV
test,valprop,0.0,3,26,4.619761456132789,0.35098153711295565,40.0,0.0,1.2309880728066394,0.0,,t4,GP,PDV
test,valprop,0.0,3,27,5.7108622911217495,0.4700844977451358,40.0,0.0,1.2855431145560874,0.0,,t4,GP,PDV
test,valprop,0.0,3,28,4.111645230312366,0.5891874583773159,40.0,0.0,1.2055822615156182,0.0,,t4,GP,PDV
test,valprop,0.0,3,29,6.405672140252622,0.7082904190094961,40.0,0.0,1.3202836070126311,0.0,,t4,GP,PDV
test,valprop,0.0,3,30,5.023233592999108,0.8273933796416761,40.0,0.0,1.2511616796499554,0.0,,t4,GP,PDV
test,valprop,0.0,3,31,4.724235280771074,0.9464963402738563,40.0,0.0,1.2362117640385537,0.0,,t4,GP,PDV
test,valprop,0.0,3,32,5.75404164356454,1.0655993009060365,40.0,0.0,1.287702082178227,0.0,,t4,GP,PDV
test,valprop,0.0,3,33,5.370993023231551,1.1847022615382166,40.0,0.0,1.2685496511615777,0.0,,t4,GP,PDV
test,valprop,0.0,3,34,6.1232140402773325,1.3038052221703966,40.0,0.0,1.3061607020138666,0.0,,t4,GP,PDV
test,valprop,0.0,3,35,4.7324598122653985,1.4229081828025767,40.0,0.0,1.23662299061327,0.0,,t4,GP,PDV
test,valprop,0.0,3,36,4.963389380070311,1.542011143434757,40.0,0.0,1.2481694690035154,0.0,,t4,GP,PDV
test,valprop,0.0,3,37,4.27698726206803,1.661114104066937,40.0,0.0,1.2138493631034015,0.0,,t4,GP,PDV
test,valprop,0.5,3,0,5.48901953959581,-2.7456954393237276,40.0,0.6372254884898952,1.2744509769797905,0.0,,t4,GP,PDV
test,valprop,0.5,3,1,4.7941420865651345,-2.6265924786915478,40.0,0.6198535521641284,1.2397071043282568,0.0,,t4,GP,PDV
test,valprop,0.5,3,2,3.1681705617561917,-2.5074895180593675,40.0,0.5792042640439048,1.1584085280878096,0.0,,t4,GP,PDV
test,valprop,0.5,3,3,2.254021877633933,-2.388386557427187,40.0,0.5563505469408483,1.1127010938816966,0.0,,t4,GP,PDV
test,valprop,0.5,3,4,4.20540879239983,-2.2692835967950074,40.0,0.6051352198099957,1.2102704396199915,0.0,,t4,GP,PDV
test,valprop,0.5,3,5,4.0965953642942425,-2.150180636162827,40.0,0.6024148841073561,1.2048297682147122,0.0,,t4,GP,PDV
test,valprop,0.5,3,6,5.284762215964632,-2.0310776755306468,40.0,0.6321190553991158,1.2642381107982317,0.0,,t4,GP,PDV
test,valprop,0.5,3,7,6.4317031068128125,-1.9119747148984667,40.0,0.6607925776703203,1.3215851553406406,0.0,,t4,GP,PDV
test,valprop,0.5,3,8,3.7399798267095523,-1.7928717542662866,40.0,0.5934994956677389,1.1869989913354777,0.0,,t4,GP,PDV
test,valprop,0.5,3,9,4.744720439578927,-1.6737687936341066,40.0,0.6186180109894732,1.2372360219789464,0.0,,t4,GP,PDV
test,valprop,0.5,3,10,3.8917464119441387,-1.5546658330019265,40.0,0.5972936602986034,1.1945873205972068,0.0,,t4,GP,PDV
test,valprop,0.5,3,11,5.811954787467063,-1.4355628723697462,40.0,0.6452988696866766,1.2905977393733532,0.0,,t4,GP,PDV
test,valprop,0.5,3,12,4.433688017439774,-1.3164599117375662,40.0,0.6108422004359944,1.2216844008719887,0.0,,t4,GP,PDV
test,valprop,0.5,3,13,5.188212780445021,-1.197356951105386,40.0,0.6297053195111255,1.259410639022251,0.0,,t4,GP,PDV
test,valprop,0.5,3,14,5.21948084193772,-1.0782539904732058,40.0,0.630487021048443,1.260974042096886,0.0,,t4,GP,PDV
test,valprop,0.5,3,15,5.156747572714703,-0.9591510298410257,40.0,0.6289186893178675,1.257837378635735,0.0,,t4,GP,PDV
test,valprop,0.5,3,16,4.565261325896332,-0.8400480692088457,40.0,0.6141315331474083,1.2282630662948166,0.0,,t4,GP,PDV
test,valprop,0.5,3,17,5.447996940580026,-0.7209451085766655,40.0,0.6361999235145006,1.2723998470290012,0.0,,t4,GP,PDV
test,valprop,0.5,3,18,4.011847899180568,-0.6018421479444854,40.0,0.6002961974795142,1.2005923949590285,0.0,,t4,GP,PDV
test,valprop,0.5,3,19,7.05725629624291,-0.48273918731230525,40.0,0.6764314074060728,1.3528628148121455,0.0,,t4,GP,PDV
test,valprop,0.5,3,20,3.203271629172086,-0.36363622668012513,40.0,0.5800817907293021,1.1601635814586042,0.0,,t4,GP,PDV
test,valprop,0.5,3,21,5.2307692385827025,-0.244533266047945,40.0,0.6307692309645676,1.2615384619291352,0.0,,t4,GP,PDV
test,valprop,0.5,3,22,5.798244421949254,-0.12543030541576486,40.0,0.6449561105487314,1.2899122210974627,0.0,,t4,GP,PDV
test,valprop,0.5,3,23,5.877385262512869,-0.006327344783584738,40.0,0.6469346315628217,1.2938692631256434,0.0,,t4,GP,PDV
test,valprop,0.5,3,24,7.476554661275418,0.11277561584859538,40.0,0.6869138665318855,1.373827733063771,0.0,,t4,GP,PDV
test,valprop,0.5,3,25,3.38764572213144,0.2318785764807755,40.0,0.584691143053286,1.169382286106572,0.0,,t4,GP,PDV
test,valprop,0.5,3,26,4.619761456132789,0.35098153711295565,40.0,0.6154940364033197,1.2309880728066394,0.0,,t4,GP,PDV
test,valprop,0.5,3,27,5.7108622911217495,0.4700844977451358,40.0,0.6427715572780437,1.2855431145560874,0.0,,t4,GP,PDV
test,valprop,0.5,3,28,4.111645230312366,0.5891874583773159,40.0,0.6027911307578091,1.2055822615156182,0.0,,t4,GP,PDV
test,valprop,0.5,3,29,6.405672140252622,0.7082904190094961,40.0,0.6601418035063156,1.3202836070126311,0.0,,t4,GP,PDV
test,valprop,0.5,3,30,5.023233592999108,0.8273933796416761,40.0,0.6255808398249777,1.2511616796499554,0.0,,t4,GP,PDV
test,valprop,0.5,3,31,4.724235280771074,0.9464963402738563,40.0,0.6181058820192769,1.2362117640385537,0.0,,t4,GP,PDV
test,valprop,0.5,3,32,5.75404164356454,1.0655993009060365,40.0,0.6438510410891135,1.287702082178227,0.0,,t4,GP,PDV
test,valprop,0.5,3,33,5.370993023231551,1.1847022615382166,40.0,0.6342748255807888,1.2685496511615777,0.0,,t4,GP,PDV
test,valprop,0.5,3,34,6.1232140402773325,1.3038052221703966,40.0,0.6530803510069333,1.3061607020138666,0.0,,t4,GP,PDV
test,valprop,0.5,3,35,4.7324598122653985,1.4229081828025767,40.0,0.618311495306635,1.23662299061327,0.0,,t4,GP,PDV
test,valprop,0.5,3,36,4.963389380070311,1.542011143434757,40.0,0.6240847345017577,1.2481694690035154,0.0,,t4,GP,PDV
test,valprop,0.5,3,37,4.27698726206803,1.661114104066937,40.0,0.6069246815517008,1.2138493631034015,0.0,,t4,GP,PDV
test,valprop,0.0,4,0,5.002478687487137,-2.5563115144285202,40.0,0.0,1.2501239343743569,0.0,,t4,GP,PDV
test,valprop,0.0,4,1,2.8943308323854953,-2.5258293380752215,40.0,0.0,1.1447165416192748,0.0,,t4,GP,PDV
test,valprop,0.0,4,2,4.686372301770024,-2.434382809015325,40.0,0.0,1.2343186150885013,0.0,,t4,GP,PDV
test,valprop,0.0,4,3,3.2561103050110516,-2.403900632662026,40.0,0.0,1.1628055152505525,0.0,,t4,GP,PDV
test,valprop,0.0,4,4,5.18520264254763,-2.3124541036021298,40.0,0.0,1.2592601321273815,0.0,,t4,GP,PDV
test,valprop,0.0,4,5,7.434886664913334,-2.281971927248831,40.0,0.0,1.3717443332456667,0.0,,t4,GP,PDV
test,valprop,0.0,4,6,4.500230817775978,-2.1905253981889348,40.0,0.0,1.225011540888799,0.0,,t4,GP,PDV
test,valprop,0.0,4,7,6.286964157890594,-2.160043221835636,40.0,0.0,1.3143482078945297,0.0,,t4,GP,PDV
test,valprop,0.0,4,8,6.754370752656229,-2.0685966927757393,40.0,0.0,1.3377185376328113,0.0,,t4,GP,PDV
test,valprop,0.0,4,9,4.604703497704322,-2.0381145164224406,40.0,0.0,1.230235174885216,0.0,,t4,GP,PDV
test,valprop,0.0,4,10,2.8362816098243107,-1.9466679873625443,40.0,0.0,1.1418140804912156,0.0,,t4,GP,PDV
test,valprop,0.0,4,11,7.69711406336924,-1.9161858110092456,40.0,0.0,1.384855703168462,0.0,,t4,GP,PDV
test,valprop,0.0,4,12,5.3030932826663815,-1.824739281949349,40.0,0.0,1.2651546641333191,0.0,,t4,GP,PDV
test,valprop,0.0,4,13,4.6286283912933435,-1.7942571055960503,40.0,0.0,1.2314314195646672,0.0,,t4,GP,PDV
test,valprop,0.0,4,14,2.7123561457634384,-1.7028105765361539,40.0,0.0,1.135617807288172,0.0,,t4,GP,PDV
test,valprop,0.0,4,15,7.039444756096017,-1.6723284001828551,40.0,0.0,1.351972237804801,0.0,,t4,GP,PDV
test,valprop,0.0,4,16,3.584021487850154,-1.5808818711229586,40.0,0.0,1.1792010743925077,0.0,,t4,GP,PDV
test,valprop,0.0,4,17,4.660837716709543,-1.5503996947696599,40.0,0.0,1.2330418858354772,0.0,,t4,GP,PDV
test,valprop,0.0,4,18,5.882031901252832,-1.4589531657097636,40.0,0.0,1.2941015950626416,0.0,,t4,GP,PDV
test,valprop,0.0,4,19,2.8663845764497897,-1.4284709893564647,40.0,0.0,1.1433192288224894,0.0,,t4,GP,PDV
test,valprop,0.0,4,20,4.291076217364236,-1.3370244602965684,40.0,0.0,1.214553810868212,0.0,,t4,GP,PDV
test,valprop,0.0,4,21,6.556262231272007,-1.3065422839432697,40.0,0.0,1.3278131115636005,0.0,,t4,GP,PDV
test,valprop,0.0,4,22,4.9092038462155205,-1.2150957548833732,40.0,0.0,1.245460192310776,0.0,,t4,GP,PDV
test,valprop,0.0,4,23,4.932959059939911,-1.1846135785300744,40.0,0.0,1.2466479529969956,0.0,,t4,GP,PDV
test,valprop,0.0,4,24,5.44924441968509,-1.093167049470178,40.0,0.0,1.2724622209842544,0.0,,t4,GP,PDV
test,valprop,0.0,4,25,3.2682540115988745,-1.0626848731168792,40.0,0.0,1.1634127005799437,0.0,,t4,GP,PDV
test,valprop,0.0,4,26,4.4502478485367885,-0.9712383440569828,40.0,0.0,1.2225123924268395,0.0,,t4,GP,PDV
test,valprop,0.0,4,27,5.35977002272388,-0.940756167703684,40.0,0.0,1.267988501136194,0.0,,t4,GP,PDV
test,valprop,0.0,4,28,4.48511768773281,-0.8493096386437876,40.0,0.0,1.2242558843866405,0.0,,t4,GP,PDV
test,valprop,0.0,4,29,7.097092687218373,-0.8188274622904889,40.0,0.0,1.3548546343609187,0.0,,t4,GP,PDV
test,valprop,0.0,4,30,5.9375621732605905,-0.7273809332305924,40.0,0.0,1.2968781086630297,0.0,,t4,GP,PDV
test,valprop,0.0,4,31,5.434628001141311,-0.6968987568772936,40.0,0.0,1.2717314000570656,0.0,,t4,GP,PDV
test,valprop,0.0,4,32,5.251666468371921,-0.6054522278173973,40.0,0.0,1.2625833234185961,0.0,,t4,GP,PDV
test,valprop,0.0,4,33,2.8010888399257086,-0.5749700514640984,40.0,0.0,1.1400544419962855,0.0,,t4,GP,PDV
test,valprop,0.0,4,34,5.595350506686891,-0.48352352240420204,40.0,0.0,1.2797675253343446,0.0,,t4,GP,PDV
test,valprop,0.0,4,35,3.6536451341533045,-0.4530413460509033,40.0,0.0,1.1826822567076651,0.0,,t4,GP,PDV
test,valprop,0.0,4,36,3.1566772445450306,-0.3615948169910069,40.0,0.0,1.1578338622272515,0.0,,t4,GP,PDV
test,valprop,0.0,4,37,2.8476215098395454,-0.33111264063770807,40.0,0.0,1.1423810754919772,0.0,,t4,GP,PDV
test,valprop,0.0,4,38,5.910470240665383,-0.2396661115778117,40.0,0.0,1.295523512033269,0.0,,t4,GP,PDV
test,valprop,0.0,4,39,6.17666838180556,-0.2091839352245129,40.0,0.0,1.308833419090278,0.0,,t4,GP,PDV
test,valprop,0.0,4,40,6.3347485827908985,-0.11773740616461652,40.0,0.0,1.316737429139545,0.0,,t4,GP,PDV
test,valprop,0.0,4,41,5.699564363943146,-0.08725522981131771,40.0,0.0,1.2849782181971574,0.0,,t4,GP,PDV
test,valprop,0.0,4,42,6.1449382492664775,0.004191299248578671,40.0,0.0,1.307246912463324,0.0,,t4,GP,PDV
test,valprop,0.0,4,43,4.842469219889002,0.03467347560187747,40.0,0.0,1.24212346099445,0.0,,t4,GP,PDV
test,valprop,0.0,4,44,5.462463845473579,0.12612000466177387,40.0,0.0,1.273123192273679,0.0,,t4,GP,PDV
test,valprop,0.0,4,45,6.463182660762355,0.15660218101507264,40.0,0.0,1.3231591330381178,0.0,,t4,GP,PDV
test,valprop,0.0,4,46,6.365574872112876,0.24804871007496904,40.0,0.0,1.3182787436056438,0.0,,t4,GP,PDV
test,valprop,0.0,4,47,4.101121116865369,0.27853088642826784,40.0,0.0,1.2050560558432686,0.0,,t4,GP,PDV
test,valprop,0.0,4,48,5.763695430775183,0.3699774154881642,40.0,0.0,1.288184771538759,0.0,,t4,GP,PDV
test,valprop,0.0,4,49,5.17647903572191,0.400459591841463,40.0,0.0,1.2588239517860955,0.0,,t4,GP,PDV
test,valprop,0.0,4,50,5.946205488940397,0.49190612090135943,40.0,0.0,1.2973102744470197,0.0,,t4,GP,PDV
test,valprop,0.0,4,51,5.972921942945022,0.5223882972546582,40.0,0.0,1.298646097147251,0.0,,t4,GP,PDV
test,valprop,0.0,4,52,4.640206335229856,0.6138348263145545,40.0,0.0,1.2320103167614929,0.0,,t4,GP,PDV
test,valprop,0.0,4,53,4.312070898140577,0.6443170026678534,40.0,0.0,1.2156035449070288,0.0,,t4,GP,PDV
test,valprop,0.0,4,54,7.088415554471389,0.7357635317277498,40.0,0.0,1.3544207777235695,0.0,,t4,GP,PDV
test,valprop,0.0,4,55,4.727296820292439,0.7662457080810485,40.0,0.0,1.236364841014622,0.0,,t4,GP,PDV
test,valprop,0.0,4,56,5.862268112215804,0.857692237140945,40.0,0.0,1.2931134056107902,0.0,,t4,GP,PDV
test,valprop,0.0,4,57,4.3770352386221285,0.8881744134942438,40.0,0.0,1.2188517619311066,0.0,,t4,GP,PDV
test,valprop,0.0,4,58,4.583354981031173,0.9796209425541401,40.0,0.0,1.2291677490515587,0.0,,t4,GP,PDV
test,valprop,0.0,4,59,5.341170719998558,1.010103118907439,40.0,0.0,1.267058535999928,0.0,,t4,GP,PDV
test,valprop,0.0,4,60,3.5925001228637963,1.1015496479673352,40.0,0.0,1.1796250061431899,0.0,,t4,GP,PDV
test,valprop,0.0,4,61,4.294084632725232,1.1320318243206342,40.0,0.0,1.2147042316362615,0.0,,t4,GP,PDV
test,valprop,0.0,4,62,5.526205691306982,1.2234783533805305,40.0,0.0,1.2763102845653491,0.0,,t4,GP,PDV
test,valprop,0.0,4,63,6.170939150114098,1.2539605297338292,40.0,0.0,1.308546957505705,0.0,,t4,GP,PDV
test,valprop,0.0,4,64,5.976705722676726,1.3454070587937257,40.0,0.0,1.2988352861338364,0.0,,t4,GP,PDV
test,valprop,0.0,4,65,5.452470029672259,1.3758892351470244,40.0,0.0,1.272623501483613,0.0,,t4,GP,PDV
test,valprop,0.0,4,66,5.766935799084864,1.467335764206921,40.0,0.0,1.2883467899542431,0.0,,t4,GP,PDV
test,valprop,0.0,4,67,6.671600155995804,1.4978179405602197,40.0,0.0,1.3335800077997901,0.0,,t4,GP,PDV
test,valprop,0.0,4,68,4.489046717005843,1.5892644696201161,40.0,0.0,1.2244523358502921,0.0,,t4,GP,PDV
test,valprop,0.0,4,69,6.084087186758522,1.619746645973415,40.0,0.0,1.304204359337926,0.0,,t4,GP,PDV
test,valprop,0.0,4,70,4.893122457427971,1.7111931750333114,40.0,0.0,1.2446561228713986,0.0,,t4,GP,PDV
test,valprop,0.0,4,71,3.678200447929915,1.7416753513866101,40.0,0.0,1.1839100223964958,0.0,,t4,GP,PDV
test,valprop,0.0,4,72,3.8585714502947233,1.8331218804465064,40.0,0.0,1.1929285725147363,0.0,,t4,GP,PDV
test,valprop,0.0,4,73,6.231645596975319,1.8636040567998053,40.0,0.0,1.311582279848766,0.0,,t4,GP,PDV
test,valprop,0.5,4,0,5.002478687487137,-2.5563115144285202,40.0,0.6250619671871784,1.2501239343743569,0.0,,t4,GP,PDV
test,valprop,0.5,4,1,2.8943308323854953,-2.5258293380752215,40.0,0.5723582708096374,1.1447165416192748,0.0,,t4,GP,PDV
test,valprop,0.5,4,2,4.686372301770024,-2.434382809015325,40.0,0.6171593075442506,1.2343186150885013,0.0,,t4,GP,PDV
test,valprop,0.5,4,3,3.2561103050110516,-2.403900632662026,40.0,0.5814027576252763,1.1628055152505525,0.0,,t4,GP,PDV
test,valprop,0.5,4,4,5.18520264254763,-2.3124541036021298,40.0,0.6296300660636908,1.2592601321273815,0.0,,t4,GP,PDV
test,valprop,0.5,4,5,7.434886664913334,-2.281971927248831,40.0,0.6858721666228333,1.3717443332456667,0.0,,t4,GP,PDV
test,valprop,0.5,4,6,4.500230817775978,-2.1905253981889348,40.0,0.6125057704443995,1.225011540888799,0.0,,t4,GP,PDV
test,valprop,0.5,4,7,6.286964157890594,-2.160043221835636,40.0,0.6571741039472648,1.3143482078945297,0.0,,t4,GP,PDV
test,valprop,0.5,4,8,6.754370752656229,-2.0685966927757393,40.0,0.6688592688164057,1.3377185376328113,0.0,,t4,GP,PDV
test,valprop,0.5,4,9,4.604703497704322,-2.0381145164224406,40.0,0.615117587442608,1.230235174885216,0.0,,t4,GP,PDV
test,valprop,0.5,4,10,2.8362816098243107,-1.9466679873625443,40.0,0.5709070402456078,1.1418140804912156,0.0,,t4,GP,PDV
test,valprop,0.5,4,11,7.69711406336924,-1.9161858110092456,40.0,0.692427851584231,1.384855703168462,0.0,,t4,GP,PDV
test,valprop,0.5,4,12,5.3030932826663815,-1.824739281949349,40.0,0.6325773320666596,1.2651546641333191,0.0,,t4,GP,PDV
test,valprop,0.5,4,13,4.6286283912933435,-1.7942571055960503,40.0,0.6157157097823336,1.2314314195646672,0.0,,t4,GP,PDV
test,valprop,0.5,4,14,2.7123561457634384,-1.7028105765361539,40.0,0.567808903644086,1.135617807288172,0.0,,t4,GP,PDV
test,valprop,0.5,4,15,7.039444756096017,-1.6723284001828551,40.0,0.6759861189024005,1.351972237804801,0.0,,t4,GP,PDV
test,valprop,0.5,4,16,3.584021487850154,-1.5808818711229586,40.0,0.5896005371962538,1.1792010743925077,0.0,,t4,GP,PDV
test,valprop,0.5,4,17,4.660837716709543,-1.5503996947696599,40.0,0.6165209429177386,1.2330418858354772,0.0,,t4,GP,PDV
