split,strategy,sigma,fold,sample_idx,y_true,y_pred,uncertainty,noise_scale,noise_pattern,injected_noise,dataset,model,rep
test,hetero,1.0,0,13,1.29597847538523,1.930217498849626,1.0603508218294992,0.4059543370494538,0.4059543370494538,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,14,2.388417381898016,3.6509619852172763,0.8121229618012207,0.46842381354378304,0.46842381354378304,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,15,3.9329884269982918,3.1960769271746767,0.9092739414589688,0.5446553234385161,0.5446553234385161,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,16,1.9254401265675893,2.7345034466456735,0.8418883062993865,0.4430259657496155,0.4430259657496155,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,17,1.5832413790531055,1.2525897662417862,0.5689878548603249,0.4232754055607948,0.4232754055607948,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,18,3.0798206668598014,2.8335253418751547,0.671542832228692,0.5039752308824216,0.5039752308824216,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,19,2.564710600815434,2.050921267152254,0.8389302094456265,0.477740023486385,0.477740023486385,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,20,2.0242244615466554,1.9009950539617615,1.0961483111570125,0.4485657399727857,0.4485657399727857,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,21,2.517862876550086,2.505020517464871,0.701279201584556,0.47528217284840835,0.47528217284840835,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,22,1.9112419627401094,3.3112259712485788,0.7768605601585468,0.4422240361366685,0.4422240361366685,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,23,3.154779492908893,3.246687596880796,1.098954989090885,0.5076799923627527,0.5076799923627527,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,24,3.4828099694130588,2.6475026493449194,0.7439790495418487,0.5235842801981864,0.5235842801981864,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,25,2.3053804022827014,3.5987061170696326,0.6057388987117873,0.4639709259362434,0.4639709259362434,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,26,1.6018201910599723,1.371800535656554,0.49986315501905587,0.4243713109447888,0.4243713109447888,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,27,1.1565075764673316,2.9152533656377217,0.9104842899102177,0.39727242394025614,0.39727242394025614,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,28,4.414535485391581,4.024812146686782,1.0742703378110465,0.5663274443902389,0.5663274443902389,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,29,4.265342072317364,4.0593104302499325,1.0065560725174652,0.5597026921642133,0.5597026921642133,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,30,3.2499299736922325,3.725727026582364,0.571609210527039,0.5123441213526428,0.5123441213526428,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,31,3.8478878018303377,4.18730809901937,0.7357372918523546,0.5407350461099382,0.5407350461099382,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,32,3.152294511244344,3.162533946534031,0.7223742937424737,0.507557608121696,0.507557608121696,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,33,1.3826891266290644,1.963716658145409,0.7533748306906698,0.41125959725148453,0.41125959725148453,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,34,1.5922519138630082,2.053091850651583,1.1265744953575476,0.4238072624355916,0.4238072624355916,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,35,2.103054226271091,3.1722280363389403,0.5998249350066385,0.4529378669459582,0.4529378669459582,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,36,5.241070752511884,4.066697734123846,0.7524799697063709,0.6017088478870776,0.6017088478870776,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,37,5.292077943718841,4.295360919228596,0.5410700757067937,0.6038243926721925,0.6038243926721925,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,38,4.1367023613284974,3.175802920696503,0.9730551791859037,0.5539269970550496,0.5539269970550496,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,39,4.106648005879832,2.9447155589332734,0.4473622515329545,0.5525689099958407,0.5525689099958407,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,40,3.357885809047267,2.821504243946427,0.8691828011299935,0.51758505624908,0.51758505624908,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,41,2.820438551606795,3.646535737109989,0.5780616799080174,0.4909398411010658,0.4909398411010658,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,42,3.8067537084149228,4.224029732207452,0.7845974383126162,0.5388299225365515,0.5388299225365515,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,43,3.647099029550181,2.8611160914485314,0.8366884335234126,0.5313708229452471,0.5313708229452471,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,44,2.2369847059453427,2.719462227683555,0.8729861578556275,0.46027082820581533,0.46027082820581533,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,45,2.7500414933064063,2.9152533656377217,0.7734207819827252,0.4873418457975062,0.4873418457975062,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,46,1.2104908887532735,1.6447202091780466,0.7909669016685119,0.4006551440299546,0.4006551440299546,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,47,3.7620377242705274,2.874954294838777,0.7734792848074932,0.536751233080583,0.536751233080583,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,48,1.9046133294670098,2.719462227683555,0.6481122921298683,0.4418491444750691,0.4418491444750691,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,49,2.4460984742223495,2.5345309700922,0.8558595368819002,0.4714922308067414,0.4714922308067414,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,50,2.1062942135418723,2.30804820201582,0.641164147949101,0.4531166634290706,0.4531166634290706,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,51,2.2038260563654712,2.900160185952374,0.5541907764232972,0.4584662504680945,0.4584662504680945,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,52,1.6230376171066772,2.8684247584324503,0.5823507249000244,0.42561940845705554,0.42561940845705554,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,53,5.315438464580383,4.451466655498756,1.3696443727237455,0.6047908094779708,0.6047908094779708,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,54,1.5294773774037984,1.8341887087970297,1.0301141614932234,0.42008792992680705,0.42008792992680705,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,55,1.1462746838668663,1.5583849356143333,0.9627508042108622,0.3966279543770753,0.3966279543770753,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,56,4.105030588536983,4.451466655498756,0.9309786761238712,0.5524957279715828,0.5524957279715828,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,57,2.218769288039824,2.993541202448594,0.8680259689286653,0.4592803766785505,0.4592803766785505,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,58,2.0359084029913905,2.6122413725742133,0.620232103447232,0.44921645133450927,0.44921645133450927,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,59,3.020974990830068,3.7724980093835905,0.6222824295966556,0.5010476519668597,0.5010476519668597,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,60,2.2276579166005313,1.8967183395538427,0.9811669526105538,0.4597639566451752,0.4597639566451752,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,61,1.077530813271903,2.254259847805332,0.7686428333675288,0.3922710041076133,0.3922710041076133,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,62,2.112524404330424,3.051003414331874,0.7412531398843187,0.4534602741327196,0.4534602741327196,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,63,3.3204610432190194,4.065922869880857,0.9528330123157325,0.5157742259564266,0.5157742259564266,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,64,3.6279319926381044,3.177101203175021,0.7788477340626041,0.5304682833420913,0.5304682833420913,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,65,3.9882049847564778,4.208065862478687,0.8451344338975837,0.5471839263335719,0.5471839263335719,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,66,2.556981794469068,1.8940904866416903,0.8193273934500255,0.47733540589762813,0.47733540589762813,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,67,3.7863164768671176,4.221661042555307,0.9289589469532058,0.5378808639869574,0.5378808639869574,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,68,2.970808650721277,3.6658502182545334,0.69623158794891,0.4985382959573556,0.4985382959573556,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,69,2.8822195324284503,3.2610075223621897,0.9637702133349411,0.4940758814407181,0.4940758814407181,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,70,3.9435935545307714,2.6870563183028118,0.7768239693573578,0.5451418877013017,0.5451418877013017,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,71,2.507940368156942,3.6629011277783086,0.7152724342203332,0.4747599587242453,0.4747599587242453,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,72,5.711170740829022,4.614652515698159,0.8991318145860687,0.6209336011534978,0.6209336011534978,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,73,2.584821869160736,4.2090352494449785,0.6347052372572755,0.4787912838158573,0.4787912838158573,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,74,1.1510435826664502,1.4132864332088744,0.9018605372569426,0.3969284307445393,0.3969284307445393,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,75,3.2786172434403307,2.9152533656377217,0.9227051404318121,0.5137420190835246,0.5137420190835246,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,76,1.291126909220962,1.3374503307282164,0.8049013007437201,0.40565545165946937,0.40565545165946937,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,77,3.4992600555137106,2.8375269322133723,0.7712066167543763,0.5243691474292567,0.5243691474292567,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,78,4.793381453389642,3.5431613007579754,0.8251010378583863,0.5828113525571392,0.5828113525571392,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,79,3.8122896420362946,3.5937362352609865,1.0285744341935923,0.5390867111159527,0.5390867111159527,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,80,2.840543306895653,2.891664206402562,0.7689369043363026,0.4919625649831323,0.4919625649831323,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,81,0.9887954324040282,1.5922580165100997,0.7122519049790097,0.38657440631811285,0.38657440631811285,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,82,2.023962888954957,3.1722280363389403,0.8946896100881461,0.44855116146070545,0.44855116146070545,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,83,2.309054436224321,3.378825389134866,0.7936080348336041,0.46416885053955964,0.46416885053955964,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,84,3.8298465012842238,2.871537573775924,0.9373495984835288,0.539900291780076,0.539900291780076,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,85,1.3399632535259336,1.2984805227866407,0.5078816010539876,0.40865408682196813,0.40865408682196813,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,86,1.5733688906591654,3.2391202047768206,0.7147870543354706,0.42269190261106054,0.42269190261106054,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,87,2.9369192444765444,3.5282730677207184,0.8215271580698116,0.4968359510178659,0.4968359510178659,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,88,3.628669228601047,2.9372471756290404,0.904791955187429,0.5305030267868905,0.5305030267868905,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,89,3.11688019952254,2.561580590671217,0.8714369961087916,0.5058102509599098,0.5058102509599098,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,90,5.347094769900833,4.150250181434254,0.6480859537871337,0.6060979611375059,0.6060979611375059,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,91,2.5308559497748786,3.3092389954290913,0.815957595698553,0.4759651221347463,0.4759651221347463,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,92,0.5631786386622069,1.419587469382673,0.6236854716689686,0.35799292162431134,0.35799292162431134,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,93,4.2242072540589595,3.3092389954290913,0.5210630834345102,0.5578623151844441,0.5578623151844441,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,94,3.3436124266707354,3.193230235166158,0.8653854531268308,0.5168951744150228,0.5168951744150228,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,95,4.453374347619241,3.372579155555649,1.041420982053471,0.5680393625277759,0.5680393625277759,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,96,2.2462949284301055,3.577449615392792,0.8551866032301585,0.46077624333455525,0.46077624333455525,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,97,1.7279810127341433,1.5235151736356471,0.7191725759479382,0.43173956343692566,0.43173956343692566,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,98,3.1172699612578265,2.8739266985931984,0.6207731856290035,0.5058295148198564,0.5058295148198564,0.0,OpenADMET-LogD,QRF,ECFP4
test,hetero,1.0,0,99,3.4440670654170225,2.8739266985931984,0.8039711637680937,0.5217311120403413,0.5217311120403413,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,0,2.1930474626688587,2.194824983917668,0.8028586072447277,0.0,0.45787812039170744,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,1,2.5685362061513506,2.6280605155526437,0.5104983774912208,0.0,0.4779401744021604,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,2,0.9284608772019878,2.190800807211149,0.7566718681433856,0.0,0.38265264125587767,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,3,3.2129113707045036,1.6883261895233932,0.788174698672623,0.0,0.5105345909291801,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,4,1.0437619836407466,1.7102179766547567,0.7369500909836231,0.0,0.39011293131865976,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,5,3.5553387066309288,2.52066116488455,0.5283718895496483,0.0,0.5270359905467049,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,6,3.062334474955367,3.0428410039099325,0.7386970473443983,0.0,0.5031070698646247,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,7,3.874908674613044,2.626936593961834,0.3663336186882884,0.0,0.5419828721746216,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,8,4.367280821451961,3.3803311343098197,0.5037174989604312,0.0,0.5642375750272203,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,9,1.518209015575617,2.307907460257957,0.868746684443692,0.0,0.41941679839842,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,10,2.178227890871624,3.0077293566200876,0.2999431396619201,0.0,0.4570682602670866,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,11,1.955043420981742,1.966529177934357,0.5015558058457601,0.0,0.4446933449570469,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,12,2.626136961447153,2.764240906303895,0.587099038417553,0.0,0.48094370572069833,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,13,3.0673984106756946,1.6815330911046262,0.561551745245152,0.0,0.5033586400706604,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,14,4.0809917843450245,3.558794927676552,0.4505802488953712,0.0,0.5514069179990865,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,15,3.558794927676552,4.217423639377549,0.4134601186149074,0.0,0.5271999112137895,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,16,4.78590263255472,4.33000553038978,0.629045132969009,0.0,0.5824904562546377,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,17,5.2750670112366995,4.843652465094957,0.4918546308277256,0.0,0.6031196817894728,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,18,2.784090197025179,3.8720310416971766,0.6543026637549054,0.0,0.48908538094207943,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,19,1.715096854187349,1.6807190512989667,0.644286442454863,0.0,0.4309928569122317,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,20,2.5161876636321843,2.4778157379340353,0.5043126433565754,0.0,0.4751940479231713,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,21,4.466934084458913,4.84763498979152,0.6078619143710648,0.0,0.5686358274176414,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,22,4.171966843780456,4.365775228287598,0.742594372484896,0.0,0.5555162843598942,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,23,3.4276396766092825,2.712744986908888,0.6055628926324248,0.0,0.5209433595223805,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,24,3.0126000248649847,3.451710637386755,0.5497531566151332,0.0,0.5006296048409934,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,25,5.143044592687002,4.263772842456424,0.5120908168340119,0.0,0.5976221462047321,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,26,3.482387236133642,1.8528659994086676,1.011818213517474,0.0,0.5235640952230034,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,27,5.259780836467505,4.6887828542895775,0.6504212544484966,0.0,0.602485719186252,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,28,1.4754180018171197,1.5763269491478769,0.7708539163573838,0.0,0.41685836934246145,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,29,4.163276049789613,4.295542310444185,0.4291867484726415,0.0,0.5551250332037645,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,30,5.3323454227791505,4.810135107408133,0.7282890854129569,0.0,0.6054892824311241,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,31,2.503657223088303,3.8227094631615035,0.7407220928327503,0.0,0.474534362459048,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,32,5.3075304317764616,4.364269635123234,1.0016965031589005,0.0,0.6044638298432943,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,33,4.776617749721309,4.013235571681856,0.8412884392088367,0.0,0.5820918204940398,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,34,4.087253589930462,2.8307478069271674,0.49985603662805556,0.0,0.5516907462487686,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,35,1.966529177934357,1.833203038015311,0.37437674117022124,0.0,0.4453385890496329,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,36,2.6783959548583436,2.6168058994258856,0.3447523664571517,0.0,0.48365255891281833,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,37,3.9629476749556742,2.626936593961834,0.4818661543010141,0.0,0.5460287389394296,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,38,2.813987888290999,2.7055133954935062,0.5058899542664881,0.0,0.49061124570738285,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,39,3.7368952444152965,5.3037062170079246,0.7170689895069837,0.0,0.535578903823484,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,40,3.451710637386755,3.0289610538946175,0.47873523610349067,0.0,0.5220972436906153,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,41,1.6807190512989667,2.7283194165044624,0.7163131058375869,0.0,0.42899411716822916,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,42,4.591663076024436,4.295542310444185,0.7173959496076789,0.0,0.57409333196025,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,43,2.1665185683223616,2.990222274282905,0.7086901770249334,0.0,0.45642735283516706,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,44,2.4778157379340353,2.8479224294902403,0.45402950923579377,0.0,0.4731709911825764,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,45,5.219116474175211,4.415601859791074,0.5310083785627133,0.0,0.6007959917549056,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,46,3.4889542034893326,3.193908020002743,0.5378626387255792,0.0,0.5238775717421644,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,47,2.0761007106656204,2.4413160431360232,0.8943232454374309,0.0,0.4514477107409905,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,48,2.190800807211149,1.3500584478983775,0.48292787243455915,0.0,0.4577554372812599,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,49,3.0381966699292215,2.827409837846031,0.44418321729650834,0.0,0.5019061998984085,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,50,3.8117199539357998,4.576939275751217,0.42375114112140855,0.0,0.5390602913374255,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,51,3.691908979937929,2.9173587944082433,0.504620781188402,0.0,0.5334748813176647,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,52,3.475208055193974,3.050265572442294,0.5564864104023695,0.0,0.5232211795786736,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,53,1.6883261895233932,2.422767457847055,0.8351105727529703,0.0,0.4294372008526621,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,54,3.5272700415174443,2.670964712026171,0.3924052394949131,0.0,0.5257028648161167,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,55,3.200008194447035,2.1801704949349396,1.0015694645274467,0.0,0.5099023531249407,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,56,5.85977372983673,4.514574779968456,0.7406829253819902,0.0,0.6268880972644452,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,57,4.133375384388497,4.78590263255472,0.3114270824849923,0.0,0.5537768225733404,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,58,4.340419545715023,2.7941444025333024,0.5781749175265587,0.0,0.5630461591075382,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,59,1.4209111073861747,2.0213149442999887,0.5202858957998289,0.0,0.4135765411254714,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,60,2.9181100736104426,3.5115104769337213,0.7140256336961472,0.0,0.49588860007114716,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,61,5.05601126597924,4.163276049789613,0.5272519152038131,0.0,0.5939701703780772,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,62,2.008273753609183,1.518209015575617,0.7163887645681677,0.0,0.44767587346255233,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,63,2.881856970689481,2.6010719502288264,0.6517237929946011,0.0,0.4940575356519462,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,64,4.351963106527808,4.367280821451961,0.7498038299684489,0.0,0.5635584755164192,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,65,1.704082189963892,1.966529177934357,0.46726718779870224,0.0,0.4303534704149539,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,66,2.4746159463066792,3.075914393040398,0.4318317667519309,0.0,0.47300189990668534,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,67,2.402361059169234,2.422767457847055,0.4229627472213071,0.0,0.4691674039812034,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,68,4.139304968310913,2.86067527315876,0.5499368850270601,0.0,0.5540444462455568,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,69,3.105061489662229,2.949291418007229,0.3289990550006219,0.0,0.505225765854347,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,70,4.013235571681856,5.05601126597924,0.2157127656756086,0.0,0.5483263431425603,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,71,1.7997415831325223,2.042187232137402,0.5714094493674562,0.0,0.43587507287825733,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,72,4.425635750822762,4.953814390233662,0.614429712197806,0.0,0.5668172435107617,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,73,3.3803311343098197,3.8336989723872072,0.9904110698125597,0.0,0.5186680602422815,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,74,3.3824731835316255,2.1725402666997593,0.38507612525064294,0.0,0.5187712975643326,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,75,4.028196734283229,4.076270269996385,0.5269458855487881,0.0,0.5490080479502659,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,76,1.7589085898586425,2.190800807211149,0.3007862494257322,0.0,0.4335267344615925,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,77,3.8179134219379525,2.920125388262516,0.40925908809361355,0.0,0.5393474493282578,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,78,2.1725402666997593,1.8528659994086676,0.45665799795438755,0.0,0.45675706161480195,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,79,2.453360995779188,2.5044166450341097,0.6845876788179519,0.0,0.47187715540059727,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,80,2.575207306495819,3.8027606379917924,0.7420288521596821,0.0,0.47828899770409833,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,81,1.3500584478983775,1.826303791270595,0.46388289765375823,0.0,0.40927120885168417,0.0,OpenADMET-LogD,QRF,ECFP4
train_oof,hetero,0.0,0,82,0.3319162173306882,1.9165968354162284,0.5358190728405228,0.0,0.3414612875078732,0.0,OpenADMET-LogD,QRF,ECFP4
