split,strategy,sigma,fold,sample_idx,y_true,y_pred,uncertainty,noise_scale,noise_pattern,noise_pattern_pred,injected_noise,oof_folds_ok,dataset,model,rep
train_oof,quantile,0.6,0,362,6.4,5.006492639061758,1.7087229816226484,0.06,0.1,,-0.0065256089074114555,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,363,6.3,5.261164009696989,1.4568983220663834,0.06,0.1,,0.024102703325936486,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,364,5.9,5.418816429676422,1.210064293301909,0.06,0.1,,0.04140863950266675,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,365,6.0,5.588204953279946,1.1685327588916044,0.06,0.1,,-0.024073228313150175,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,366,4.5,4.898837566375732,1.7092049243848029,1.2,2.0,,0.2689109781725001,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,367,6.2,5.571306161890543,1.5560480716240417,0.06,0.1,,0.0007555440469076915,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,368,6.3,4.898837566375732,1.7092049243848029,0.06,0.1,,0.0058605659129299026,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,369,6.7,5.665148798756892,1.337626705627515,0.06,0.1,,-0.04638058703132799,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,370,6.7,4.898837566375732,1.7092049243848029,0.06,0.1,,0.0014706104555365627,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,371,5.6,4.888706721517376,1.7104254897869053,0.06,0.1,,0.029879897474726982,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,372,4.9,4.915535481051001,1.7032947784362462,0.06,0.1,,0.0870686164677025,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,373,6.3,4.898837566375732,1.7092049243844143,0.06,0.1,,0.05755624956511241,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,374,5.6,4.84055238912566,1.7107127716917612,0.06,0.1,,0.12919094745069337,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,375,5.0,5.172983422334353,1.7011401816267995,0.06,0.1,,-0.04604085377328297,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,376,5.2,4.922755222099778,1.7099154922786635,0.06,0.1,,0.05233923820324069,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,377,5.3,4.978956755691095,1.7083689209414448,0.06,0.1,,0.011000520344301105,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,378,5.0,4.922755222099778,1.7099154922786635,0.06,0.1,,0.13138817599306032,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,379,4.27,6.262591197222134,1.4927706158768344,1.2,2.0,,-0.9699579424261817,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,380,4.47,4.905493626691418,1.7057529713425958,1.2,2.0,,-1.0076662106169312,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,381,5.22,4.843345829221436,1.7107080822679475,0.06,0.1,,-0.03596355872664133,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,382,4.57,4.886163440248214,1.7035503358772817,1.2,2.0,,-2.548674869171768,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,383,5.62,4.898837566375732,1.7092049243848029,0.06,0.1,,-0.03154530130084566,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,384,6.03,5.057781476928095,1.6944906605159096,0.06,0.1,,-0.045547959693221875,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,385,5.66,4.898837566375732,1.7092049243846086,0.06,0.1,,0.009023627188572457,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,386,5.42,4.898837566375732,1.7092049243845113,0.06,0.1,,0.020505358546629566,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,387,6.05,5.0650516705037845,1.6570390901164815,0.06,0.1,,0.11257025035295316,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,388,6.03,4.898837566375732,1.7092049243848029,0.06,0.1,,0.05702543029116301,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,389,6.16,4.898837566375732,1.7092049243848029,0.06,0.1,,-0.034614219339744186,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,390,5.5,4.967009308317959,1.7012066719942862,0.06,0.1,,-0.05390488028090148,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,391,6.14,4.898837566375732,1.7092049243816938,0.06,0.1,,0.02951515029039034,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,392,5.01,4.898837566375732,1.7092049243848029,0.06,0.1,,-0.07921399242123853,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,393,5.66,4.898837566375732,1.7092049243848029,0.06,0.1,,0.10988752595126122,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,394,5.08,4.844456864219043,1.7107119265347654,0.06,0.1,,0.07076640724327722,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,395,5.44,4.85008407261481,1.7107085424368944,0.06,0.1,,-0.028150539126282285,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,396,5.7,4.843097296078556,1.710712427055459,0.06,0.1,,-0.10278807174545264,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,397,5.85,4.869176639179466,1.7036788784814325,0.06,0.1,,0.08123234244992476,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,398,5.14,4.898837566375732,1.7092049243848029,0.06,0.1,,-0.006872390715157073,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,399,5.48,4.884769821002395,1.7079506319110405,0.06,0.1,,0.07426897871840771,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,400,5.23,4.8488952308514035,1.7029931427996403,0.06,0.1,,-0.09566565952766203,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,401,5.23,4.846119179441415,1.7032989612115554,0.06,0.1,,-0.03596250137722637,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,402,4.42,4.898837566375732,1.7092049243848029,1.2,2.0,,0.006292439661819799,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,403,4.7,4.898837566375732,1.7092049243832483,1.2,2.0,,0.05637671251769046,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,404,4.7,4.898837566375732,1.7092049243846086,1.2,2.0,,-0.5400785657750924,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,405,4.7,4.898837566375732,1.7092049243840257,1.2,2.0,,0.7474199188169984,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,406,5.42,4.898837566375732,1.7092049243824712,0.06,0.1,,-0.06405722576295567,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,407,4.7,4.898837566375732,1.7092049243840257,1.2,2.0,,-0.1708553820255522,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,408,5.7,4.898837566375732,1.7092049243848029,0.06,0.1,,0.0072177379027139315,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,409,4.7,4.840193561382861,1.710712590591693,1.2,2.0,,0.6173266008704988,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,410,5.0,4.898837566375732,1.7092049243848029,0.06,0.1,,0.04269689268533339,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,411,5.36,4.898837566375732,1.7092049243848029,0.06,0.1,,-0.06747852551027216,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,412,5.42,4.831295945275316,1.70378106059206,0.06,0.1,,-0.09204685024413733,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,413,5.82,5.0111324760770835,1.6802670418578383,0.06,0.1,,0.07666060931391054,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,414,6.03,4.846161122932431,1.7036390483943396,0.06,0.1,,0.019938840718775497,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,415,5.92,4.898837566375732,1.7092049243836371,0.06,0.1,,-0.04490919219339322,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,416,5.1,4.898837566375732,1.7092049243848029,0.06,0.1,,0.09306911853135137,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,417,5.51,4.898837566375732,1.7092049243840257,0.06,0.1,,0.0069404780575715195,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,418,4.800000000000001,4.840362497415956,1.6836076429133064,0.06,0.1,,0.07075783104382959,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,419,4.9,4.844041052166731,1.68812364057299,0.06,0.1,,0.004051108884606537,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,420,4.9,4.840686202569886,1.7107046024840546,0.06,0.1,,0.12364487549291922,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,421,5.0,4.911950736225802,1.7030055100510895,0.06,0.1,,0.10532045054659227,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,422,5.29,4.8451876273436465,1.70374971045205,0.06,0.1,,-0.01493784890874441,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,423,5.85,4.848430758299713,1.710664589395186,0.06,0.1,,0.05829425705726132,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,424,6.22,4.84013517745585,1.7107127838970067,0.06,0.1,,0.03872255697510885,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,425,5.58,4.860793970548429,1.7104850366577544,0.06,0.1,,0.08211789345194091,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,426,4.38,4.840135379051978,1.7107127838969978,1.2,2.0,,-1.1579081526961252,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,427,5.66,5.756435214789203,1.1577457444777417,0.06,0.1,,0.041163087599906355,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,428,6.42,5.307234428760039,1.1492138515040788,0.06,0.1,,0.06350546921097526,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,429,5.77,4.847599632411188,1.7034213077772846,0.06,0.1,,-0.10552436918538685,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,430,6.26,4.847599632411188,1.7034213077772846,0.06,0.1,,-0.0709955107599465,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,431,7.38,4.898837566375732,1.7092049243832483,1.2,2.0,,-2.4470786133121205,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,432,5.7,4.84923042545086,1.7106596519552495,0.06,0.1,,-0.016164410066673466,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,433,5.75,4.840158947843177,1.7107127838716916,0.06,0.1,,0.043052535347757735,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,434,5.0,4.843344869443312,1.7107049551013096,0.06,0.1,,0.09014142312576168,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,435,4.82,4.831194557564678,1.703781071549352,0.06,0.1,,0.004445686825186511,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,436,4.9,4.898837566375732,1.7092049243848029,0.06,0.1,,0.0977169327342775,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,437,4.61,4.836890735874431,1.7035527424019257,1.2,2.0,,-1.6561217498578695,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,438,5.5,4.840304474937578,1.7107127596333718,0.06,0.1,,-0.10220294636130928,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,439,5.5,4.840263139574889,1.7107127726777787,0.06,0.1,,-0.0033328619337971268,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,440,5.21,4.898837566375732,1.7092049243848029,0.06,0.1,,0.023043926936358435,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,441,6.15,4.952322750586292,1.701737906513529,0.06,0.1,,-0.0019616848856455864,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,442,5.72,4.890086479271114,1.7104947612483405,0.06,0.1,,-0.12404652600239259,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,443,6.4,4.889544262731022,1.709909095876586,0.06,0.1,,-0.0053472023707673046,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,444,5.8,4.898756367160295,1.7095780050930305,0.06,0.1,,-0.07826817003029118,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,445,5.42,4.898837566375732,1.7092049243848029,0.06,0.1,,0.04018035292980231,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,446,5.97,6.203449062257773,1.5826085641946552,0.06,0.1,,0.021995894765810896,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,447,6.1,5.082981743806455,1.386046498189063,0.06,0.1,,-0.056392787179641315,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,448,5.75,4.864821209517747,1.7106842671972513,0.06,0.1,,-0.03083201504020161,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,449,5.6,4.8352773433447584,1.7037360325646314,0.06,0.1,,-0.0635528113133371,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,450,5.8,4.875569856250637,1.7106571384415505,0.06,0.1,,-0.0037607458363903123,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,451,5.67,4.924908052410349,1.7103984007815234,0.06,0.1,,0.05730853923007429,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,452,5.81,4.898837566375732,1.7092049243848029,0.06,0.1,,-0.05914356278013262,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,453,5.28,4.831244982514522,1.7037810713864916,0.06,0.1,,0.030242790931070664,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,454,5.92,5.100464951741197,1.690607070433995,0.06,0.1,,-0.03181545710234645,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,455,6.52,4.898837566375732,1.7092049243848029,0.06,0.1,,-0.04757236993574065,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,456,8.0,4.844276045923805,1.710711298755568,1.2,2.0,,-0.1284364319454694,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,457,7.52,4.898837566375732,1.7092049243824712,1.2,2.0,,-1.242290786903249,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,458,6.8,4.887797789339899,1.7035940449158342,0.06,0.1,,-0.033218958320830924,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,459,5.4,5.532979578025924,1.3255532292423444,0.06,0.1,,-0.0718726735553309,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,460,5.82,4.864150804112475,1.7037030986472226,0.06,0.1,,0.11788350797498336,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,461,7.52,4.840923405611012,1.7037758342817908,1.2,2.0,,0.04231626236607433,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,462,5.75,5.027407207159325,1.7062457289749153,0.06,0.1,,-0.04198353047955514,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,463,6.67,5.305457315500674,1.6844584404300142,0.06,0.1,,0.01283879464405332,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,464,6.39,4.858452928020947,1.7035887072981373,0.06,0.1,,-0.006739682981449789,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,465,6.82,4.898837566375732,1.7092049243840257,0.06,0.1,,-0.013258175971993379,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,466,6.8,4.898837566375732,1.7092049243840257,0.06,0.1,,0.03685000200260551,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,467,5.95,4.838247355025623,1.7035261338527112,0.06,0.1,,0.045450462602838304,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,468,5.25,4.859550731148636,1.710382765151755,0.06,0.1,,-0.031830068856631644,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,469,4.8,4.905775975023284,1.6953410029650684,0.06,0.1,,-0.0345490944386808,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,470,5.58,4.898837566375732,1.7092049243848029,0.06,0.1,,-0.01650310182909864,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,471,5.66,5.71521470171114,1.1563505654030817,0.06,0.1,,-0.13811526988413508,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,472,6.52,5.236021011259183,1.1577457444777417,0.06,0.1,,-0.09091146373191314,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,473,4.77,4.843628822314941,1.7107082242794827,0.06,0.1,,0.08201245604667148,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,474,5.08,4.895918093652207,1.7093012435221036,0.06,0.1,,0.09869806281007702,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,475,4.89,5.216108285223793,1.6751751194167575,0.06,0.1,,-0.014942162373382698,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,476,6.12,4.898837566375732,1.7092049243846086,0.06,0.1,,0.03459341778334599,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,477,5.92,4.898837566375732,1.7092049243848029,0.06,0.1,,0.018675009272612165,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,478,6.02,4.898837566375732,1.7092049243848029,0.06,0.1,,0.18473284850731425,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,479,4.92,5.17658810754585,1.6782503039839995,0.06,0.1,,0.0671744946860746,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,480,4.82,4.898837566375732,1.7092049243844143,0.06,0.1,,-0.0076750554888459915,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,481,4.7,4.898837566375732,1.7092049243848029,1.2,2.0,,-1.1466485287205108,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,482,5.01,4.898837566375732,1.7092049243832483,0.06,0.1,,-0.09638677921545434,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,483,5.48,4.868156646721207,1.7106819203169807,0.06,0.1,,0.012207818152033386,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,484,5.42,4.844257473728744,1.7107121697996361,0.06,0.1,,-0.0453810447170582,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,485,6.75,4.850294635831645,1.7107087906206413,0.06,0.1,,-0.08533522257586044,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,486,5.34,4.892336885829138,1.7106142989975972,0.06,0.1,,-0.03879437305455159,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,487,5.78,4.886018235138571,1.7106313827892778,0.06,0.1,,-0.0648928802168637,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,488,4.7,4.898837566375732,1.7092049243848029,1.2,2.0,,2.0245699620870776,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,489,4.7,4.898837566375732,1.7092049243844143,1.2,2.0,,1.0579677083393406,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,490,4.7,4.898837566375732,1.7092049243848029,1.2,2.0,,-0.009567169579940846,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,491,4.7,4.898837566375732,1.7092049243846086,1.2,2.0,,1.775932966668031,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,492,4.7,4.898837566375732,1.7092049243848029,1.2,2.0,,0.09284196917714196,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,493,4.7,4.898837566375732,1.7092049243848029,1.2,2.0,,-1.0335410415939164,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,494,6.72,4.991720102950015,1.7027339188476966,0.06,0.1,,0.09138744463617943,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,495,4.7,4.831283576427594,1.7037808525532372,1.2,2.0,,0.6466920524215903,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,496,5.36,4.94441128197238,1.7019550243878836,0.06,0.1,,-0.06223476925958738,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,497,7.0,4.898837566375732,1.7092049243848029,1.2,2.0,,-0.22840641370032982,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,498,5.9,4.832273865219859,1.703780944989817,0.06,0.1,,-0.05253709520308543,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,499,5.85,4.844386047368228,1.7037735852166058,0.06,0.1,,-0.08296798385786017,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,500,6.52,4.898837566375732,1.7092049243848029,0.06,0.1,,0.05557065285189848,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,501,4.88,5.854662429717802,1.3776629702841885,0.06,0.1,,0.11456499842820783,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,502,5.64,5.776924070965462,1.4465931162574464,0.06,0.1,,-0.08391405442914847,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,503,5.85,5.2718504659234995,1.623209939536232,0.06,0.1,,0.03377815420143425,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,504,6.22,5.037042489912214,1.6964029525267543,0.06,0.1,,-0.03903855414730961,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,505,5.61,4.842994424519015,1.7037622102100056,0.06,0.1,,-0.02922752302588176,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,506,6.0,4.831656370120134,1.7037810456172693,0.06,0.1,,-0.035543635454332145,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,507,6.17,4.898837566375732,1.7092049243846086,0.06,0.1,,-0.05183944618078896,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,508,6.02,5.13326045409743,1.6844312121273295,0.06,0.1,,0.0029112976766896195,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,509,6.5,4.898837566375732,1.7092049243832483,0.06,0.1,,-0.049857006984662264,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,510,6.52,5.050477228533838,1.688963743523312,0.06,0.1,,0.01622740954679033,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,511,7.3,4.898837566375732,1.7092049243848029,1.2,2.0,,-0.06028573133896434,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,512,6.14,4.833203099379243,1.7037809166603617,0.06,0.1,,-0.014336882811984584,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,513,6.54,4.896559375808796,1.7036000135742426,0.06,0.1,,-0.05445381972249587,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,514,6.42,5.059412744810047,1.694526200714145,0.06,0.1,,-0.034606279834099966,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,515,7.16,4.84254345634013,1.7107124506711353,1.2,2.0,,0.9064694709909071,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,516,6.96,4.898837566375732,1.7092049243840257,1.2,2.0,,0.6011006251492569,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,517,5.96,4.898837566375732,1.7092049243836371,0.06,0.1,,-0.05865331468791306,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,518,6.37,4.932255167692166,1.7101632881694397,0.06,0.1,,0.005959938325753552,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,519,6.8,4.8511477834990835,1.70375590856622,0.06,0.1,,0.045083227402307344,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,520,5.45,4.898837566375732,1.7092049243836371,0.06,0.1,,-0.1001643168672823,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,521,6.86,4.840767724962815,1.7107127560175952,1.2,2.0,,0.652032230855922,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,522,5.07,4.831747554849846,1.70378106159063,0.06,0.1,,-0.0397574255367508,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,523,6.96,4.854030396820398,1.7036142095882685,1.2,2.0,,0.6847184023117912,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,524,5.6,4.898837566375732,1.7092049243832483,0.06,0.1,,-0.04579554939255101,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,525,5.27,4.858971333835799,1.7106818917458984,0.06,0.1,,-0.10829292603987113,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,526,7.16,4.982178538681065,1.7017754261956095,1.2,2.0,,-1.9530509254597952,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,527,7.38,4.843569727286056,1.703766385365132,1.2,2.0,,0.05770193599365839,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,528,7.03,4.902054451594448,1.7080041488500728,1.2,2.0,,0.31166700206577824,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.6,0,529,5.07,5.855772168975527,1.6314705287106124,0.06,0.1,,-0.05425899750626451,3,ChEMBL-hERG-Ki,GP,ECFP4
